time,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10
0.10000000000000002,0.7394577140869357,0.12591654928051604,0.6994555859661964,0.7288156872610007,0.183987899983611,0.8145042448850196,0.23742469912508418,0.442164961801162,0.24973903863196537,0.15580478815375867
0.10500000000000002,0.7377179373481326,0.12568000738444896,0.6978497685055727,0.7272168148055238,0.18361454397577584,0.8124491974615901,0.23693568489558936,0.4412038774668818,0.24926000589568537,0.15549564146742703
0.11000000000000003,0.7356123096333635,0.12536842874823334,0.6958851731704379,0.7251741992304037,0.18313750432304693,0.8100111015517941,0.23631241738682157,0.4400015877822674,0.2486360483566244,0.15509761348368692
0.11500000000000003,0.7331955133793655,0.1249949680201014,0.693624578537855,0.7228756737572122,0.18257427407002896,0.8072638762288679,0.23558133038866916,0.438608083956515,0.24788886185582107,0.15462500803849477
0.12000000000000004,0.7305536733401456,0.1245746680902188,0.6911426947797528,0.720283011613266,0.18194629617053404,0.8042760737487943,0.23476581106361027,0.437063029352765,0.24705166692528477,0.15409708543709866
0.12500000000000003,0.727714266461513,0.12411528088114905,0.6884729827739345,0.7175460877718669,0.18126408347299514,0.8010974169802961,0.23388304757881717,0.43539887768435176,0.24613626096500238,0.1535220084727343
0.13000000000000003,0.7247397661395881,0.12362716701561802,0.6856700457742188,0.7146126651370864,0.18054210435519621,0.797769900433047,0.2329478837043826,0.4336408479124031,0.2451660990005605,0.1529131436443132
0.13500000000000004,0.721641351619071,0.12311465920753907,0.6827492246065396,0.7116054676351173,0.1797865089401596,0.7943275098312139,0.23197158990713443,0.43181010286584726,0.24414676105262556,0.1522748255728975
0.14000000000000004,0.7184651342562184,0.12258504236370138,0.6797514467374335,0.708465812960727,0.1790071524236322,0.7907953253851926,0.2309634827441373,0.429922575139832,0.24309526306622958,0.15161650605845545
0.14500000000000005,0.7152128640978856,0.12204050983780013,0.6766810987468315,0.7052965085373953,0.17820749288381332,0.7871970075010551,0.22993104566513733,0.42799214086445964,0.24201333097250094,0.15094017114678418
0.15000000000000005,0.7119191308307249,0.12148630670591985,0.6735696200258179,0.7020370358496935,0.17739430694608654,0.7835469527323263,0.22888001985511272,0.42602877812714246,0.24091369403773172,0.1502526425615751
0.15500000000000005,0.7085805351330726,0.12092330666957585,0.6704150043744314,0.6987751884230097,0.17656942164173736,0.7798619659287588,0.22781546414738502,0.42404164646780074,0.23979573202219379,0.149554499037749
0.16000000000000006,0.7052233954646625,0.12035538714196968,0.6672419524434612,0.6954513472111886,0.17573753707754575,0.7761497774437056,0.22674080907956806,0.422036918880234,0.2386692873481257,0.14885077046892467
0.16500000000000006,0.7018417909587494,0.1197826240647901,0.6640449468047556,0.6921416657327333,0.17489951851769528,0.7724225695828107,0.22565955844875227,0.4200206902691461,0.23753234997660422,0.14814122308449548
0.17000000000000007,0.698455981113141,0.11920796569237119,0.6608437744261413,0.6887889799811795,0.17405864773325885,0.7686839883252927,0.2245736529391338,0.41799671314451525,0.23639279050349796,0.1474296453117466
0.17500000000000007,0.6950591024895978,0.11863102053219463,0.6576312065025671,0.6854601690872814,0.17321524657328055,0.7649430391172879,0.22348559516649077,0.4159690813161705,0.23524781148496904,0.1467153634505736
0.18000000000000008,0.6916668853361166,0.11805409530579801,0.6544233456417161,0.6821013426915855,0.17237161395834574,0.7612009342566786,0.2223963695546113,0.41394001719981105,0.2341039131943294,0.14600128857481182
0.18500000000000008,0.6882724411935723,0.11747653870058547,0.651212356741103,0.6787718007871112,0.17152778653079437,0.7574644466101393,0.2213078294921393,0.4119122996255785,0.2329578868831501,0.14528653756732382
0.19000000000000009,0.6848880482229639,0.1169002057533319,0.6480115017154886,0.6754212908705264,0.17068537109912754,0.7537334019829173,0.2202203506076746,0.4098871922036895,0.2318152605868788,0.14457338736208894
0.1950000000000001,0.6815072972601741,0.11632431460248012,0.6448129996310008,0.6721027787358196,0.16984427558250426,0.7500129651755543,0.21913536020039343,0.4078666026021508,0.23067264624440464,0.14386088547521894
0.2000000000000001,0.6781397883274107,0.11575039488516667,0.6416278641367126,0.6687697390536524,0.16900561091916913,0.7463022321169823,0.21805285169637145,0.4058512010582025,0.22953486530126038,0.1431508391320921
